Trip Id, Route Id, Service Id, Trip Head Sign, Route Name, Monday
218318202,NA,20C-H50C000I-90-I,80-S,NA,No
218318203,NA,20C-H50C000I-90-I,80-S,NA,No
218318204,NA,20C-H50C000I-90-I,80-N,NA,No
218318205,NA,20C-H50C000I-90-I,80-S,NA,No
218318206,NA,20C-H50C000I-90-I,80-N,NA,No
218318207,NA,20C-H50C000I-90-I,80-S,NA,No
218318208,NA,20C-H50C000I-90-I,80-N,NA,No
218318209,NA,20C-H50C000I-90-I,80-S,NA,No
218318210,NA,20C-H50C000I-90-I,80-N,NA,No
218318211,NA,20C-H50C000I-90-I,80-S,NA,No
218318212,NA,20C-H50C000I-90-I,80-N,NA,No
218318213,NA,20C-H50C000I-90-I,80-S,NA,No
218318214,NA,20C-H50C000I-90-I,80-N,NA,No
218318220,NA,20C-H50C000I-90-I,80-S,NA,No
218318221,NA,20C-H50C000I-90-I,80-N,NA,No
218318222,NA,20C-H50C000I-90-I,80-S,NA,No
218318223,NA,20C-H50C000I-90-I,165-S,NA,No
218318224,NA,20C-H50C000I-90-I,165-N,NA,No
218318225,NA,20C-H50C000I-90-I,165-S,NA,No
218318226,NA,20C-H50C000I-90-I,80-N,NA,No
218318227,NA,20C-H50C000I-90-I,80-S,NA,No
218318228,NA,20C-H50C000I-90-I,80-N,NA,No
218318229,NA,20C-H50C000I-90-I,80-S,NA,No
218318230,NA,20C-H50C000I-90-I,80-N,NA,No
218318237,NA,20C-H50C000I-90-I,80-S,NA,No
218318238,NA,20C-H50C000I-90-I,80-N,NA,No
218318239,NA,20C-H50C000I-90-I,80-S,NA,No
218318240,NA,20C-H50C000I-90-I,80-S,NA,No
218318241,NA,20C-H50C000I-90-I,80-N,NA,No
218318242,NA,20C-H50C000I-90-I,80-S,NA,No
218318243,NA,20C-H50C000I-90-I,80-N,NA,No
218318245,NA,20C-H50C000I-90-I,80-S,NA,No
218318246,NA,20C-H50C000I-90-I,80-N,NA,No
218318247,NA,20C-H50C000I-90-I,80-S,NA,No
218318248,NA,20C-H50C000I-90-I,80-N,NA,No
218318249,NA,20C-H50C000I-90-I,80-S,NA,No
218318250,NA,20C-H50C000I-90-I,80-N,NA,No
218318251,NA,20C-H50C000I-90-I,80-S,NA,No
218318252,NA,20C-H50C000I-90-I,80-N,NA,No
218318254,NA,20C-H50C000I-90-I,80-N,NA,No
218318255,NA,20C-H50C000I-90-I,80-S,NA,No
218318256,NA,20C-H50C000I-90-I,80-N,NA,No
218318257,NA,20C-H50C000I-90-I,80-S,NA,No
218318258,NA,20C-H50C000I-90-I,80-N,NA,No
218318259,NA,20C-H50C000I-90-I,80-S,NA,No
218318260,NA,20C-H50C000I-90-I,80-N,NA,No
218318261,NA,20C-H50C000I-90-I,80-S,NA,No
218318262,NA,20C-H50C000I-90-I,80-S,NA,No
218318263,NA,20C-H50C000I-90-I,80-N,NA,No
218318264,NA,20C-H50C000I-90-I,80-S,NA,No
218318265,NA,20C-H50C000I-90-I,80-N,NA,No
218318266,NA,20C-H50C000I-90-I,80-S,NA,No
218318267,NA,20C-H50C000I-90-I,80-N,NA,No
218318272,NA,20C-H50C000I-90-I,80-N,NA,No
218318273,NA,20C-H50C000I-90-I,80-S,NA,No
218318274,NA,20C-H50C000I-90-I,80-N,NA,No
218318276,NA,20C-H50C000I-90-I,80-N,NA,No
218318278,NA,20C-H50C000I-90-I,80-N,NA,No
218318280,NA,20C-H50C000I-90-I,80-N,NA,No
218318283,NA,20C-H50C000I-90-I,80-N,NA,No
218318284,NA,20C-H50C000I-90-I,80-S,NA,No
218318285,NA,20C-H50C000I-90-I,80-N,NA,No
218318286,NA,20C-H50C000I-90-I,80-S,NA,No
218318287,NA,20C-H50C000I-90-I,80-N,NA,No
218318288,NA,20C-H50C000I-90-I,80-S,NA,No
218318289,NA,20C-H50C000I-90-I,80-N,NA,No
218318290,NA,20C-H50C000I-90-I,80-S,NA,No
218318291,NA,20C-H50C000I-90-I,80-N,NA,No
218318292,NA,20C-H50C000I-90-I,80-S,NA,No
218318293,NA,20C-H50C000I-90-I,80-N,NA,No
218318295,NA,20C-H50C000I-90-I,80-N,NA,No
218318298,NA,20C-H50C000I-90-I,165-N,NA,No
218318300,NA,20C-H50C000I-90-I,165-S,NA,No
218318302,NA,20C-H50C000I-90-I,165-N,NA,No
218318304,NA,20C-H50C000I-90-I,165-N,NA,No
218318305,NA,20C-H50C000I-90-I,165-S,NA,No
218318306,NA,20C-H50C000I-90-I,165-N,NA,No
218318308,NA,20C-H50C000I-90-I,165-N,NA,No
218318310,NA,20C-H50C000I-90-I,165-S,NA,No
218318312,NA,20C-H50C000I-90-I,165-S,NA,No
218318313,NA,20C-H50C000I-90-I,165-N,NA,No
218318315,NA,20C-H50C000I-90-I,165-S,NA,No
218318316,NA,20C-H50C000I-90-I,165-N,NA,No
218318318,NA,20C-H50C000I-90-I,165-S,NA,No
218318321,NA,20C-H50C000I-90-I,165-S,NA,No
218318322,NA,20C-H50C000I-90-I,165-N,NA,No
218318324,NA,20C-H50C000I-90-I,165-S,NA,No
218318325,NA,20C-H50C000I-90-I,165-S,NA,No
218318326,NA,20C-H50C000I-90-I,165-S,NA,No
218318327,NA,20C-H50C000I-90-I,165-N,NA,No
218318329,NA,20C-H50C000I-90-I,165-S,NA,No
218318330,NA,20C-H50C000I-90-I,165-N,NA,No
218318332,NA,20C-H50C000I-90-I,165-S,NA,No
218318334,NA,20C-H50C000I-90-I,165-S,NA,No
218318336,NA,20C-H50C000I-90-I,165-N,NA,No
218318338,NA,20C-H50C000I-90-I,165-N,NA,No
218318340,NA,20C-H50C000I-90-I,165-S,NA,No
218318341,NA,20C-H50C000I-90-I,165-N,NA,No
218318343,NA,20C-H50C000I-90-I,165-S,NA,No
218318344,NA,20C-H50C000I-90-I,165-N,NA,No
218318346,NA,20C-H50C000I-90-I,165-S,NA,No
218318347,NA,20C-H50C000I-90-I,165-N,NA,No
218318349,NA,20C-H50C000I-90-I,165-S,NA,No
218318350,NA,20C-H50C000I-90-I,165-N,NA,No
218318353,NA,20C-H50C000I-90-I,165-N,NA,No
218318355,NA,20C-H50C000I-90-I,165-S,NA,No
218318356,NA,20C-H50C000I-90-I,165-N,NA,No
218318358,NA,20C-H50C000I-90-I,165-S,NA,No
218318359,NA,20C-H50C000I-90-I,165-N,NA,No
218318361,NA,20C-H50C000I-90-I,165-S,NA,No
218318362,NA,20C-H50C000I-90-I,165-N,NA,No
218318364,NA,20C-H50C000I-90-I,165-S,NA,No
218318365,NA,20C-H50C000I-90-I,165-N,NA,No
218318368,NA,20C-H50C000I-90-I,165-S,NA,No
218318369,NA,20C-H50C000I-90-I,165-N,NA,No
218318371,NA,20C-H50C000I-90-I,165-S,NA,No
218318372,NA,20C-H50C000I-90-I,165-N,NA,No
218318374,NA,20C-H50C000I-90-I,165-S,NA,No
218318375,NA,20C-H50C000I-90-I,165-N,NA,No
218318377,NA,20C-H50C000I-90-I,165-S,NA,No
218318379,NA,20C-H50C000I-90-I,165-S,NA,No
218318380,NA,20C-H50C000I-90-I,165-N,NA,No
218318382,NA,20C-H50C000I-90-I,165-S,NA,No
218318383,NA,20C-H50C000I-90-I,165-N,NA,No
218318385,NA,20C-H50C000I-90-I,165-S,NA,No
218318386,NA,20C-H50C000I-90-I,165-N,NA,No
218318388,NA,20C-H50C000I-90-I,165-S,NA,No
218318389,NA,20C-H50C000I-90-I,165-N,NA,No
218318391,NA,20C-H50C000I-90-I,165-S,NA,No
218318392,NA,20C-H50C000I-90-I,165-N,NA,No
218318394,NA,20C-H50C000I-90-I,165-N,NA,No
218318396,NA,20C-H50C000I-90-I,165-S,NA,No
218318397,NA,20C-H50C000I-90-I,165-N,NA,No
218318399,NA,20C-H50C000I-90-I,165-S,NA,No
218318400,NA,20C-H50C000I-90-I,165-S,NA,No
218318401,NA,20C-H50C000I-90-I,165-N,NA,No
218318404,NA,20C-H50C000I-90-I,165-N,NA,No
218318406,NA,20C-H50C000I-90-I,165-S,NA,No
218318407,NA,20C-H50C000I-90-I,165-N,NA,No
218318409,NA,20C-H50C000I-90-I,165-S,NA,No
218318410,NA,20C-H50C000I-90-I,165-N,NA,No
218318412,NA,20C-H50C000I-90-I,165-S,NA,No
218318413,NA,20C-H50C000I-90-I,165-N,NA,No
218318415,NA,20C-H50C000I-90-I,165-S,NA,No
218318418,NA,20C-H50C000I-90-I,165-S,NA,No
218318419,NA,20C-H50C000I-90-I,165-N,NA,No
218318421,NA,20C-H50C000I-90-I,165-S,NA,No
218318422,NA,20C-H50C000I-90-I,165-N,NA,No
218318424,NA,20C-H50C000I-90-I,165-S,NA,No
218318425,NA,20C-H50C000I-90-I,165-N,NA,No
218318427,NA,20C-H50C000I-90-I,165-S,NA,No
218318428,NA,20C-H50C000I-90-I,165-N,NA,No
218318430,NA,20C-H50C000I-90-I,165-S,NA,No
218318431,NA,20C-H50C000I-90-I,165-N,NA,No
218318433,NA,20C-H50C000I-90-I,165-N,NA,No
218318434,NA,20C-H50C000I-90-I,165-S,NA,No
218318435,NA,20C-H50C000I-90-I,165-N,NA,No
218318438,NA,20C-H50C000I-90-I,165-S,NA,No
218318439,NA,20C-H50C000I-90-I,165-N,NA,No
218318441,NA,20C-H50C000I-90-I,165-S,NA,No
218318442,NA,20C-H50C000I-90-I,165-N,NA,No
218318444,NA,20C-H50C000I-90-I,165-S,NA,No
218318445,NA,20C-H50C000I-90-I,165-N,NA,No
218318448,NA,20C-H50C000I-90-I,80-S,NA,No
218318450,NA,20C-H50C000I-90-I,165-S,NA,No
218318451,NA,20C-H50C000I-90-I,165-N,NA,No
218318453,NA,20C-H50C000I-90-I,165-S,NA,No
218318454,NA,20C-H50C000I-90-I,165-N,NA,No
218318456,NA,20C-H50C000I-90-I,165-S,NA,No
218318457,NA,20C-H50C000I-90-I,165-N,NA,No
218318459,NA,20C-H50C000I-90-I,165-S,NA,No
218318460,NA,20C-H50C000I-90-I,165-N,NA,No
218318462,NA,20C-H50C000I-90-I,165-S,NA,No
218318463,NA,20C-H50C000I-90-I,165-N,NA,No
218318465,NA,20C-H50C000I-90-I,165-S,NA,No
218318466,NA,20C-H50C000I-90-I,165-N,NA,No
218318467,NA,20C-H50C000I-90-I,165-N,NA,No
218318469,NA,20C-H50C000I-90-I,165-S,NA,No
218318471,NA,20C-H50C000I-90-I,165-S,NA,No
218318472,NA,20C-H50C000I-90-I,165-N,NA,No
218318474,NA,20C-H50C000I-90-I,165-S,NA,No
218318475,NA,20C-H50C000I-90-I,165-N,NA,No
218318477,NA,20C-H50C000I-90-I,165-S,NA,No
218318478,NA,20C-H50C000I-90-I,165-N,NA,No
218318480,NA,20C-H50C000I-90-I,165-S,NA,No
218318481,NA,20C-H50C000I-90-I,165-N,NA,No
218318483,NA,20C-H50C000I-90-I,165-N,NA,No
218318485,NA,20C-H50C000I-90-I,165-S,NA,No
218318486,NA,20C-H50C000I-90-I,165-N,NA,No
218318489,NA,20C-H50C000I-90-I,80-N,NA,No
218318490,NA,20C-H50C000I-90-I,80-S,NA,No
218318491,NA,20C-H50C000I-90-I,80-N,NA,No
218318493,NA,20C-H50C000I-90-I,165-N,NA,No
218318495,NA,20C-H50C000I-90-I,165-S,NA,No
218318496,NA,20C-H50C000I-90-I,165-N,NA,No
218318498,NA,20C-H50C000I-90-I,165-S,NA,No
218318499,NA,20C-H50C000I-90-I,165-N,NA,No
218318500,NA,20C-H50C000I-90-I,165-N,NA,No
218318502,NA,20C-H50C000I-90-I,165-S,NA,No
218318504,NA,20C-H50C000I-90-I,165-S,NA,No
218318505,NA,20C-H50C000I-90-I,165-N,NA,No
218318507,NA,20C-H50C000I-90-I,165-S,NA,No
218318508,NA,20C-H50C000I-90-I,165-N,NA,No
218318510,NA,20C-H50C000I-90-I,165-S,NA,No
218318511,NA,20C-H50C000I-90-I,165-N,NA,No
218318513,NA,20C-H50C000I-90-I,165-S,NA,No
218318514,NA,20C-H50C000I-90-I,165-N,NA,No
218318516,NA,20C-H50C000I-90-I,165-N,NA,No
218318518,NA,20C-H50C000I-90-I,165-N,NA,No
218318520,NA,20C-H50C000I-90-I,165-N,NA,No
218318523,NA,20C-H50C000I-90-I,165-S,NA,No
218318524,NA,20C-H50C000I-90-I,165-N,NA,No
218318526,NA,20C-H50C000I-90-I,165-S,NA,No
218318528,NA,20C-H50C000I-90-I,165-S,NA,No
218318529,NA,20C-H50C000I-90-I,165-N,NA,No
218318531,NA,20C-H50C000I-90-I,165-S,NA,No
218318532,NA,20C-H50C000I-90-I,165-N,NA,No
218318533,NA,20C-H50C000I-90-I,165-N,NA,No
218318535,NA,20C-H50C000I-90-I,165-S,NA,No
218318537,NA,20C-H50C000I-90-I,165-S,NA,No
218318538,NA,20C-H50C000I-90-I,165-N,NA,No
218318540,NA,20C-H50C000I-90-I,165-S,NA,No
218318541,NA,20C-H50C000I-90-I,165-N,NA,No
218318543,NA,20C-H50C000I-90-I,165-S,NA,No
218318545,NA,20C-H50C000I-90-I,80-N,NA,No
218318546,NA,20C-H50C000I-90-I,80-S,NA,No
218318547,NA,20C-H50C000I-90-I,80-N,NA,No
218318548,NA,20C-H50C000I-90-I,80-S,NA,No
218318549,NA,20C-H50C000I-90-I,80-N,NA,No
218318550,NA,20C-H50C000I-90-I,80-S,NA,No
218318551,NA,20C-H50C000I-90-I,80-N,NA,No
218318552,NA,20C-H50C000I-90-I,80-S,NA,No
218318553,NA,20C-H50C000I-90-I,80-N,NA,No
218318554,NA,20C-H50C000I-90-I,80-S,NA,No
218318555,NA,20C-H50C000I-90-I,80-N,NA,No
218318558,NA,20C-H50C000I-90-I,165-S,NA,No
218318559,NA,20C-H50C000I-90-I,165-N,NA,No
218318561,NA,20C-H50C000I-90-I,165-S,NA,No
218318562,NA,20C-H50C000I-90-I,165-N,NA,No
218318564,NA,20C-H50C000I-90-I,165-S,NA,No
218318565,NA,20C-H50C000I-90-I,165-S,NA,No
218318566,NA,20C-H50C000I-90-I,165-N,NA,No
218318568,NA,20C-H50C000I-90-I,165-N,NA,No
218318570,NA,20C-H50C000I-90-I,165-S,NA,No
218318571,NA,20C-H50C000I-90-I,165-N,NA,No
218318573,NA,20C-H50C000I-90-I,165-S,NA,No
218318574,NA,20C-H50C000I-90-I,165-N,NA,No
218318576,NA,20C-H50C000I-90-I,165-S,NA,No
218318577,NA,20C-H50C000I-90-I,165-N,NA,No
218318580,NA,20C-H50C000I-90-I,165-S,NA,No
218318582,NA,20C-H50C000I-90-I,165-S,NA,No
218318583,NA,20C-H50C000I-90-I,165-N,NA,No
218318585,NA,20C-H50C000I-90-I,165-S,NA,No
218318586,NA,20C-H50C000I-90-I,165-N,NA,No
218318588,NA,20C-H50C000I-90-I,165-S,NA,No
218318589,NA,20C-H50C000I-90-I,165-N,NA,No
218318591,NA,20C-H50C000I-90-I,165-S,NA,No
218318592,NA,20C-H50C000I-90-I,165-N,NA,No
218318595,NA,20C-H50C000I-90-I,165-S,NA,No
218318596,NA,20C-H50C000I-90-I,165-N,NA,No
218318599,NA,20C-H50C000I-90-I,165-S,NA,No
218318600,NA,20C-H50C000I-90-I,165-N,NA,No
218318601,NA,20C-H50C000I-90-I,165-S,NA,No
218318603,NA,20C-H50C000I-90-I,80-N,NA,No
218318606,NA,20C-H50C000I-90-I,165-S,NA,No
218318607,NA,20C-H50C000I-90-I,165-N,NA,No
218318609,NA,20C-H50C000I-90-I,165-S,NA,No
218318610,NA,20C-H50C000I-90-I,165-N,NA,No
218318612,NA,20C-H50C000I-90-I,165-S,NA,No
218318613,NA,20C-H50C000I-90-I,165-N,NA,No
218318615,NA,20C-H50C000I-90-I,165-S,NA,No
218318616,NA,20C-H50C000I-90-I,165-N,NA,No
218318618,NA,20C-H50C000I-90-I,165-N,NA,No
218318621,NA,20C-H50C000I-90-I,165-S,NA,No
218318622,NA,20C-H50C000I-90-I,165-N,NA,No
218318624,NA,20C-H50C000I-90-I,165-S,NA,No
218318625,NA,20C-H50C000I-90-I,165-N,NA,No
218318627,NA,20C-H50C000I-90-I,165-N,NA,No
218318629,NA,20C-H50C000I-90-I,165-S,NA,No
218318630,NA,20C-H50C000I-90-I,165-N,NA,No
218318631,NA,20C-H50C000I-90-I,165-N,NA,No
218318633,NA,20C-H50C000I-90-I,165-S,NA,No
218318636,NA,20C-H50C000I-90-I,470-E,NA,No
218318638,NA,20C-H50C000I-90-I,470-O,NA,No
218318639,NA,20C-H50C000I-90-I,470-E,NA,No
218318641,NA,20C-H50C000I-90-I,470-O,NA,No
218318642,NA,20C-H50C000I-90-I,470-E,NA,No
218318644,NA,20C-H50C000I-90-I,470-O,NA,No
218318645,NA,20C-H50C000I-90-I,470-E,NA,No
218318647,NA,20C-H50C000I-90-I,470-E,NA,No
218318649,NA,20C-H50C000I-90-I,470-O,NA,No
218318650,NA,20C-H50C000I-90-I,470-E,NA,No
218318652,NA,20C-H50C000I-90-I,470-O,NA,No
218318653,NA,20C-H50C000I-90-I,470-E,NA,No
218318655,NA,20C-H50C000I-90-I,470-O,NA,No
218318656,NA,20C-H50C000I-90-I,470-E,NA,No
218318657,NA,20C-H50C000I-90-I,470-O,NA,No
218318658,NA,20C-H50C000I-90-I,470-E,NA,No
218318659,NA,20C-H50C000I-90-I,470-O,NA,No
218318665,NA,20C-H50C000I-90-I,470-E,NA,No
218318666,NA,20C-H50C000I-90-I,470-O,NA,No
218318667,NA,20C-H50C000I-90-I,470-E,NA,No
218318670,NA,20C-H50C000I-90-I,470-E,NA,No
218318672,NA,20C-H50C000I-90-I,470-O,NA,No
218318673,NA,20C-H50C000I-90-I,470-E,NA,No
218318675,NA,20C-H50C000I-90-I,470-O,NA,No
218318676,NA,20C-H50C000I-90-I,470-E,NA,No
218318678,NA,20C-H50C000I-90-I,470-O,NA,No
218318679,NA,20C-H50C000I-90-I,470-E,NA,No
218318681,NA,20C-H50C000I-90-I,470-O,NA,No
218318682,NA,20C-H50C000I-90-I,470-E,NA,No
218318684,NA,20C-H50C000I-90-I,470-O,NA,No
218318686,NA,20C-H50C000I-90-I,470-E,NA,No
218318688,NA,20C-H50C000I-90-I,470-O,NA,No
218318689,NA,20C-H50C000I-90-I,470-E,NA,No
218318691,NA,20C-H50C000I-90-I,470-O,NA,No
218318694,NA,20C-H50C000I-90-I,470-E,NA,No
218318697,NA,20C-H50C000I-90-I,470-O,NA,No
218318698,NA,20C-H50C000I-90-I,470-E,NA,No
218318699,NA,20C-H50C000I-90-I,470-O,NA,No
218318700,NA,20C-H50C000I-90-I,470-E,NA,No
218318702,NA,20C-H50C000I-90-I,470-O,NA,No
218318703,NA,20C-H50C000I-90-I,470-E,NA,No
218318705,NA,20C-H50C000I-90-I,470-O,NA,No
218318706,NA,20C-H50C000I-90-I,470-E,NA,No
218318708,NA,20C-H50C000I-90-I,470-O,NA,No
218318710,NA,20C-H50C000I-90-I,470-E,NA,No
218318712,NA,20C-H50C000I-90-I,470-O,NA,No
218318713,NA,20C-H50C000I-90-I,470-E,NA,No
218318715,NA,20C-H50C000I-90-I,470-O,NA,No
218318716,NA,20C-H50C000I-90-I,470-E,NA,No
218318718,NA,20C-H50C000I-90-I,470-O,NA,No
218318721,NA,20C-H50C000I-90-I,470-E,NA,No
218318723,NA,20C-H50C000I-90-I,470-E,NA,No
218318724,NA,20C-H50C000I-90-I,470-E,NA,No
218318725,NA,20C-H50C000I-90-I,470-O,NA,No
218318726,NA,20C-H50C000I-90-I,470-E,NA,No
218318731,NA,20C-H50C000I-90-I,470-O,NA,No
218318733,NA,20C-H50C000I-90-I,470-E,NA,No
218318735,NA,20C-H50C000I-90-I,470-O,NA,No
218318738,NA,20C-H50C000I-90-I,470-E,NA,No
218318740,NA,20C-H50C000I-90-I,470-O,NA,No
218318741,NA,20C-H50C000I-90-I,470-E,NA,No
218318743,NA,20C-H50C000I-90-I,470-O,NA,No
218318745,NA,20C-H50C000I-90-I,470-E,NA,No
218318747,NA,20C-H50C000I-90-I,470-O,NA,No
218318748,NA,20C-H50C000I-90-I,470-E,NA,No
218318750,NA,20C-H50C000I-90-I,470-O,NA,No
218318751,NA,20C-H50C000I-90-I,470-E,NA,No
218318753,NA,20C-H50C000I-90-I,470-O,NA,No
218318754,NA,20C-H50C000I-90-I,470-E,NA,No
218318756,NA,20C-H50C000I-90-I,470-O,NA,No
218318757,NA,20C-H50C000I-90-I,470-E,NA,No
218318759,NA,20C-H50C000I-90-I,470-O,NA,No
218318762,NA,20C-H50C000I-90-I,470-O,NA,No
218318764,NA,20C-H50C000I-90-I,470-O,NA,No
218318765,NA,20C-H50C000I-90-I,470-E,NA,No
218318767,NA,20C-H50C000I-90-I,470-O,NA,No
218318769,NA,20C-H50C000I-90-I,470-E,NA,No
218318771,NA,20C-H50C000I-90-I,470-O,NA,No
218318773,NA,20C-H50C000I-90-I,470-E,NA,No
218318775,NA,20C-H50C000I-90-I,470-O,NA,No
218318776,NA,20C-H50C000I-90-I,470-E,NA,No
218318778,NA,20C-H50C000I-90-I,470-O,NA,No
218318779,NA,20C-H50C000I-90-I,470-E,NA,No
218318781,NA,20C-H50C000I-90-I,470-O,NA,No
218318782,NA,20C-H50C000I-90-I,470-E,NA,No
218318784,NA,20C-H50C000I-90-I,470-O,NA,No
218318787,NA,20C-H50C000I-90-I,470-E,NA,No
218318789,NA,20C-H50C000I-90-I,470-O,NA,No
218318791,NA,20C-H50C000I-90-I,470-E,NA,No
218318793,NA,20C-H50C000I-90-I,470-O,NA,No
218318794,NA,20C-H50C000I-90-I,470-O,NA,No
218318795,NA,20C-H50C000I-90-I,470-E,NA,No
218318798,NA,20C-H50C000I-90-I,470-O,NA,No
218318801,NA,20C-H50C000I-90-I,470-E,NA,No
218318803,NA,20C-H50C000I-90-I,470-O,NA,No
218318804,NA,20C-H50C000I-90-I,470-E,NA,No
218318806,NA,20C-H50C000I-90-I,470-O,NA,No
218318807,NA,20C-H50C000I-90-I,470-E,NA,No
218318809,NA,20C-H50C000I-90-I,470-O,NA,No
218318810,NA,20C-H50C000I-90-I,470-E,NA,No
218318812,NA,20C-H50C000I-90-I,470-O,NA,No
218318814,NA,20C-H50C000I-90-I,470-O,NA,No
218318817,NA,20C-H50C000I-90-I,470-O,NA,No
218318818,NA,20C-H50C000I-90-I,470-E,NA,No
218318820,NA,20C-H50C000I-90-I,470-O,NA,No
218318821,NA,20C-H50C000I-90-I,470-E,NA,No
218318823,NA,20C-H50C000I-90-I,470-O,NA,No
218318826,NA,20C-H50C000I-90-I,968-O,NA,No
218318827,NA,20C-H50C000I-90-I,968-E,NA,No
218318828,NA,20C-H50C000I-90-I,968-O,NA,No
218318829,NA,20C-H50C000I-90-I,968-E,NA,No
218318830,NA,20C-H50C000I-90-I,968-E,NA,No
218318831,NA,20C-H50C000I-90-I,968-O,NA,No
218318832,NA,20C-H50C000I-90-I,968-E,NA,No
218318833,NA,20C-H50C000I-90-I,968-O,NA,No
218318834,NA,20C-H50C000I-90-I,968-E,NA,No
218318837,NA,20C-H50C000I-90-I,968-O,NA,No
218318838,NA,20C-H50C000I-90-I,968-E,NA,No
218318839,NA,20C-H50C000I-90-I,968-O,NA,No
218318840,NA,20C-H50C000I-90-I,968-E,NA,No
218318841,NA,20C-H50C000I-90-I,968-O,NA,No
218318842,NA,20C-H50C000I-90-I,968-E,NA,No
218318843,NA,20C-H50C000I-90-I,968-O,NA,No
218318844,NA,20C-H50C000I-90-I,968-E,NA,No
218318845,NA,20C-H50C000I-90-I,968-O,NA,No
218318848,NA,20C-H50C000I-90-I,968-O,NA,No
218318849,NA,20C-H50C000I-90-I,968-E,NA,No
218318850,NA,20C-H50C000I-90-I,968-O,NA,No
218318851,NA,20C-H50C000I-90-I,968-E,NA,No
218318852,NA,20C-H50C000I-90-I,968-O,NA,No
218318853,NA,20C-H50C000I-90-I,968-E,NA,No
218318854,NA,20C-H50C000I-90-I,968-O,NA,No
218318855,NA,20C-H50C000I-90-I,968-E,NA,No
218318856,NA,20C-H50C000I-90-I,968-O,NA,No
218318858,NA,20C-H50C000I-90-I,968-E,NA,No
218318860,NA,20C-H50C000I-90-I,968-E,NA,No
218318861,NA,20C-H50C000I-90-I,968-O,NA,No
218318862,NA,20C-H50C000I-90-I,968-O,NA,No
218318863,NA,20C-H50C000I-90-I,968-E,NA,No
218318866,NA,20C-H50C000I-90-I,968-O,NA,No
218318867,NA,20C-H50C000I-90-I,968-E,NA,No
218318868,NA,20C-H50C000I-90-I,968-O,NA,No
218318869,NA,20C-H50C000I-90-I,968-E,NA,No
218318872,NA,20C-H50C000I-90-I,968-E,NA,No
218318873,NA,20C-H50C000I-90-I,968-O,NA,No
218318874,NA,20C-H50C000I-90-I,968-E,NA,No
218318875,NA,20C-H50C000I-90-I,968-O,NA,No
218318876,NA,20C-H50C000I-90-I,968-E,NA,No
218318879,NA,20C-H50C000I-90-I,968-O,NA,No
218318880,NA,20C-H50C000I-90-I,968-E,NA,No
218318881,NA,20C-H50C000I-90-I,968-O,NA,No
218318882,NA,20C-H50C000I-90-I,968-E,NA,No
218318883,NA,20C-H50C000I-90-I,968-O,NA,No
218318884,NA,20C-H50C000I-90-I,968-E,NA,No
218318885,NA,20C-H50C000I-90-I,968-O,NA,No
218318886,NA,20C-H50C000I-90-I,968-E,NA,No
218318887,NA,20C-H50C000I-90-I,968-O,NA,No
218318888,NA,20C-H50C000I-90-I,968-E,NA,No
218318890,NA,20C-H50C000I-90-I,968-O,NA,No
218318892,NA,20C-H50C000I-90-I,968-O,NA,No
218318893,NA,20C-H50C000I-90-I,968-E,NA,No
218318894,NA,20C-H50C000I-90-I,968-E,NA,No
218318895,NA,20C-H50C000I-90-I,968-O,NA,No
218318896,NA,20C-H50C000I-90-I,968-E,NA,No
218318897,NA,20C-H50C000I-90-I,968-O,NA,No
218318898,NA,20C-H50C000I-90-I,968-E,NA,No
218318899,NA,20C-H50C000I-90-I,968-O,NA,No
218298181,NA,20C-H50C000S-90-S,93-E,NA,Yes
218298182,NA,20C-H50C000S-90-S,93-O,NA,Yes
218298183,NA,20C-H50C000S-90-S,93-E,NA,Yes
218298184,NA,20C-H50C000S-90-S,93-O,NA,Yes
218298185,NA,20C-H50C000S-90-S,93-E,NA,Yes
218298186,NA,20C-H50C000S-90-S,93-O,NA,Yes
218298187,NA,20C-H50C000S-90-S,93-E,NA,Yes
218298188,NA,20C-H50C000S-90-S,93-O,NA,Yes
218298189,NA,20C-H50C000S-90-S,93-E,NA,Yes
218298190,NA,20C-H50C000S-90-S,93-O,NA,Yes
218298191,NA,20C-H50C000S-90-S,93-E,NA,Yes
218298192,NA,20C-H50C000S-90-S,93-O,NA,Yes
218298193,NA,20C-H50C000S-90-S,93-E,NA,Yes
218298194,NA,20C-H50C000S-90-S,93-O,NA,Yes
218298196,NA,20C-H50C000S-90-S,16-O,NA,Yes
218298197,NA,20C-H50C000S-90-S,16-E,NA,Yes
218298198,NA,20C-H50C000S-90-S,16-O,NA,Yes
218298199,NA,20C-H50C000S-90-S,16-E,NA,Yes
218298200,NA,20C-H50C000S-90-S,16-O,NA,Yes
218298201,NA,20C-H50C000S-90-S,16-E,NA,Yes
218298202,NA,20C-H50C000S-90-S,16-O,NA,Yes
218298203,NA,20C-H50C000S-90-S,16-E,NA,Yes
218298204,NA,20C-H50C000S-90-S,16-O,NA,Yes
218298205,NA,20C-H50C000S-90-S,16-E,NA,Yes
218298206,NA,20C-H50C000S-90-S,16-O,NA,Yes
218298207,NA,20C-H50C000S-90-S,16-E,NA,Yes
218298208,NA,20C-H50C000S-90-S,16-O,NA,Yes
218298209,NA,20C-H50C000S-90-S,16-E,NA,Yes
218298210,NA,20C-H50C000S-90-S,16-O,NA,Yes
218298212,NA,20C-H50C000S-90-S,171-E,NA,Yes
